sr no,Content ID,User ID,reaction Type,Datetime,content type,category,sentiment,score
14188,9bc09268-79e8-4402-ba22-ffd1e45fa66d,4dc7482d-e44b-47cc-bc27-7bf663497997,indifferent,7/20/2020 4:04,GIF,travel,neutral,20
14190,12b89b4e-6770-489a-b7c3-812de3d61f20,fa3e42f0-71d8-455f-b024-e52d5c27a145,dislike,8/17/2020 15:44,photo,education,negative,10
14191,12b89b4e-6770-489a-b7c3-812de3d61f20,11f207c2-0113-47e5-aa9a-df2c7b91ac75,cherish,12/13/2020 23:59,photo,education,positive,70
14193,f7b57d86-228b-4777-be51-dde8702f7b4c,b7b551bd-8cdd-44f3-aef8-29bf82b51535,super love,10/8/2020 9:30,GIF,cooking,positive,75
14194,f7b57d86-228b-4777-be51-dde8702f7b4c,a90c3ed2-7c64-47c3-9da5-b10d05f6f9f2,adore,2/11/2021 9:03,GIF,cooking,positive,72
14195,f7b57d86-228b-4777-be51-dde8702f7b4c,57617bf3-b7d0-49cb-8d88-7d8346656397,like,12/13/2020 21:32,GIF,cooking,positive,50
14196,f7b57d86-228b-4777-be51-dde8702f7b4c,10f311c3-f547-4260-8c0e-a155008b7936,intrigued,3/1/2021 14:33,GIF,cooking,positive,45
14197,f7b57d86-228b-4777-be51-dde8702f7b4c,caa8605b-5cd3-49d0-a680-2a6e9f3bf0a5,intrigued,12/15/2020 18:12,GIF,cooking,positive,45
14198,f7b57d86-228b-4777-be51-dde8702f7b4c,29ba1f29-2e45-41bd-9c43-05d0dae6c1c6,peeking,12/15/2020 21:31,GIF,cooking,neutral,35
14199,f7b57d86-228b-4777-be51-dde8702f7b4c,274ac4ac-395a-4f70-90e5-9771ac3db11b,worried,9/14/2020 16:53,GIF,cooking,negative,12
14200,f7b57d86-228b-4777-be51-dde8702f7b4c,0828c4e1-63ec-4121-aa07-eefd37954bb9,hate,1/10/2021 23:52,GIF,cooking,negative,5
14201,f7b57d86-228b-4777-be51-dde8702f7b4c,a8d09ab9-44c6-493c-afdf-93888822a4b0,adore,4/23/2021 17:57,GIF,cooking,positive,72
14202,f7b57d86-228b-4777-be51-dde8702f7b4c,,dislike,12/16/2020 22:03,GIF,cooking,negative,10
14203,f7b57d86-228b-4777-be51-dde8702f7b4c,fe224147-e893-4178-b46e-b12f22bd7ed1,hate,2/22/2021 7:58,GIF,cooking,negative,5
14204,f7b57d86-228b-4777-be51-dde8702f7b4c,23a48585-f2cf-4a20-8d30-f49361d5625c,interested,7/10/2020 0:38,GIF,cooking,positive,30
14205,f7b57d86-228b-4777-be51-dde8702f7b4c,789b11b4-96ff-4abd-8da2-3da8b12d1e6e,cherish,6/21/2020 10:40,GIF,cooking,positive,70
14206,f7b57d86-228b-4777-be51-dde8702f7b4c,f7d73e35-248c-4369-9e4d-1f38bea06a5f,love,5/11/2021 10:27,GIF,cooking,positive,65
14207,f7b57d86-228b-4777-be51-dde8702f7b4c,c76c3393-88e2-47b0-ac37-dc4f2053f5a5,intrigued,6/21/2020 23:49,GIF,cooking,positive,45
14208,f7b57d86-228b-4777-be51-dde8702f7b4c,a81378a5-58de-4631-b2b1-3eca765f68c6,scared,11/22/2020 6:29,GIF,cooking,negative,15
14209,f7b57d86-228b-4777-be51-dde8702f7b4c,05d7e77f-a18a-4358-a23a-46c560b3682e,worried,4/17/2021 21:54,GIF,cooking,negative,12
14210,f7b57d86-228b-4777-be51-dde8702f7b4c,d4dc38d4-5c80-428f-95da-b746a275531c,interested,10/8/2020 7:39,GIF,cooking,positive,30
14211,f7b57d86-228b-4777-be51-dde8702f7b4c,b7b551bd-8cdd-44f3-aef8-29bf82b51535,scared,8/17/2020 6:31,GIF,cooking,negative,15
14212,f7b57d86-228b-4777-be51-dde8702f7b4c,,worried,7/28/2020 21:02,GIF,cooking,negative,12
14213,f7b57d86-228b-4777-be51-dde8702f7b4c,d6204684-926d-41db-ae9c-a7bf2e76313a,want,1/5/2021 19:50,GIF,cooking,positive,70
14214,f7b57d86-228b-4777-be51-dde8702f7b4c,334e2fe8-6f2c-424c-8ed5-12c99f048722,want,6/11/2021 18:48,GIF,cooking,positive,70
14215,f7b57d86-228b-4777-be51-dde8702f7b4c,beb1f34e-7870-46d6-9fc7-2e12eb83ce43,scared,8/30/2020 23:15,GIF,cooking,negative,15
14216,f7b57d86-228b-4777-be51-dde8702f7b4c,0c347562-ce55-450b-91ab-0707662b36f5,hate,8/1/2020 0:24,GIF,cooking,negative,5
14217,f7b57d86-228b-4777-be51-dde8702f7b4c,4cff698b-def1-497c-a78e-75058de67fe8,interested,12/8/2020 18:41,GIF,cooking,positive,30
14218,f7b57d86-228b-4777-be51-dde8702f7b4c,c07fd88f-9e7b-47eb-8477-8fcbffb7c5c8,love,12/19/2020 19:04,GIF,cooking,positive,65
14219,f7b57d86-228b-4777-be51-dde8702f7b4c,4bc62825-3109-4796-9465-1bf853165347,interested,9/21/2020 19:14,GIF,cooking,positive,30
14220,f7b57d86-228b-4777-be51-dde8702f7b4c,cfe50481-7c50-48fa-97fa-89b6f137e1bd,worried,6/24/2020 14:59,GIF,cooking,negative,12
14221,f7b57d86-228b-4777-be51-dde8702f7b4c,3b751c3f-bab7-4b2b-a95f-10d57c02aa6a,heart,3/24/2021 8:41,GIF,cooking,positive,60
14222,f7b57d86-228b-4777-be51-dde8702f7b4c,,disgust,1/6/2021 22:59,GIF,cooking,negative,0
14223,f7b57d86-228b-4777-be51-dde8702f7b4c,d3aa94aa-3e81-49e4-915a-d269e4f42f29,scared,12/29/2020 20:17,GIF,cooking,negative,15
14224,f7b57d86-228b-4777-be51-dde8702f7b4c,939dbcf5-024b-4e63-9e7e-2f15c8b346ba,super love,1/13/2021 9:08,GIF,cooking,positive,75
14225,f7b57d86-228b-4777-be51-dde8702f7b4c,58fc0c8b-f669-4ee3-9a92-6d4290d85277,disgust,12/11/2020 22:10,GIF,cooking,negative,0
14226,f7b57d86-228b-4777-be51-dde8702f7b4c,289044c8-e74c-4814-898a-b3b5eba6e46e,cherish,10/16/2020 11:31,GIF,cooking,positive,70
14227,f7b57d86-228b-4777-be51-dde8702f7b4c,83f8edc6-90b1-4f96-a80b-d6aa74103610,dislike,11/11/2020 13:11,GIF,cooking,negative,10
14228,f7b57d86-228b-4777-be51-dde8702f7b4c,ffdb3615-516c-422f-aa24-a137e3027d3a,cherish,10/23/2020 7:21,GIF,cooking,positive,70
14229,f7b57d86-228b-4777-be51-dde8702f7b4c,06a8036a-6e4c-4b15-a6c8-ca74ac11ea73,like,1/28/2021 3:04,GIF,cooking,positive,50
14230,f7b57d86-228b-4777-be51-dde8702f7b4c,3663e3e6-3d5c-4ed9-a6af-1e680ec5f34b,disgust,4/2/2021 11:54,GIF,cooking,negative,0
14231,f7b57d86-228b-4777-be51-dde8702f7b4c,bec3a622-1373-49c2-9d57-e0281c34f5cf,heart,5/13/2021 23:31,GIF,cooking,positive,60
14232,f7b57d86-228b-4777-be51-dde8702f7b4c,,scared,1/2/2021 2:22,GIF,cooking,negative,15
14233,f7b57d86-228b-4777-be51-dde8702f7b4c,a81378a5-58de-4631-b2b1-3eca765f68c6,scared,6/7/2021 10:32,GIF,cooking,negative,15
14234,f7b57d86-228b-4777-be51-dde8702f7b4c,0873e9a7-234a-4096-a92a-8dc7a03eb0c5,love,5/7/2021 19:40,GIF,cooking,positive,65
14235,f7b57d86-228b-4777-be51-dde8702f7b4c,a8229d24-f219-4930-a382-24049a8f73bb,peeking,6/11/2021 10:09,GIF,cooking,neutral,35
14236,f7b57d86-228b-4777-be51-dde8702f7b4c,346174b1-4661-4cdd-8c47-66dbd013cd56,peeking,9/20/2020 16:21,GIF,cooking,neutral,35
14237,f7b57d86-228b-4777-be51-dde8702f7b4c,37867a23-d07b-4990-8fa8-d694cf7d3b1b,adore,11/20/2020 2:48,GIF,cooking,positive,72
14238,f7b57d86-228b-4777-be51-dde8702f7b4c,69fcad9e-45a9-4189-b7e1-96b26c57c542,want,11/11/2020 7:14,GIF,cooking,positive,70
14239,f7b57d86-228b-4777-be51-dde8702f7b4c,bec3a622-1373-49c2-9d57-e0281c34f5cf,want,1/10/2021 18:11,GIF,cooking,positive,70
14241,bc604b62-adbc-4c93-a2ae-602160714d1c,b726d35b-6345-4ed9-8431-fc75e38ba179,worried,1/13/2021 22:12,photo,cooking,negative,12
14242,bc604b62-adbc-4c93-a2ae-602160714d1c,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,want,2/6/2021 22:21,photo,cooking,positive,70
14243,bc604b62-adbc-4c93-a2ae-602160714d1c,90898216-e580-46c0-8e79-f2df84a9676d,dislike,9/9/2020 18:38,photo,cooking,negative,10
14244,bc604b62-adbc-4c93-a2ae-602160714d1c,07f4dcd0-2bf3-4f21-9da3-b054b511ae00,super love,9/14/2020 11:04,photo,cooking,positive,75
14245,bc604b62-adbc-4c93-a2ae-602160714d1c,2941011b-f214-4430-8a14-e791ed0805bb,adore,5/4/2021 1:12,photo,cooking,positive,72
14246,bc604b62-adbc-4c93-a2ae-602160714d1c,56b8948a-68bd-425f-b842-eabe6bcfacca,super love,5/3/2021 5:54,photo,cooking,positive,75
14247,bc604b62-adbc-4c93-a2ae-602160714d1c,109782f9-4141-4d5a-826f-9a4ea672f65b,hate,4/12/2021 16:55,photo,cooking,negative,5
14248,bc604b62-adbc-4c93-a2ae-602160714d1c,e74edcea-5db4-4412-a4ce-eb7c5adc314a,hate,12/10/2020 4:32,photo,cooking,negative,5
14249,bc604b62-adbc-4c93-a2ae-602160714d1c,34e8add9-0206-47fd-a501-037b994650a2,adore,12/9/2020 6:56,photo,cooking,positive,72
14250,bc604b62-adbc-4c93-a2ae-602160714d1c,,disgust,5/1/2021 10:36,photo,cooking,negative,0
14251,bc604b62-adbc-4c93-a2ae-602160714d1c,fb4654ff-ce23-4a77-b52a-50f8948b5664,dislike,3/8/2021 6:08,photo,cooking,negative,10
14252,bc604b62-adbc-4c93-a2ae-602160714d1c,90e2caab-9daa-4bf0-8104-c25e6c70c59d,heart,11/18/2020 4:59,photo,cooking,positive,60
14253,bc604b62-adbc-4c93-a2ae-602160714d1c,2129de92-ee91-425f-a854-07c553ee0b74,super love,5/4/2021 19:49,photo,cooking,positive,75
14254,bc604b62-adbc-4c93-a2ae-602160714d1c,48e26178-5cdd-4568-9990-d3bc5937910b,heart,2/18/2021 10:15,photo,cooking,positive,60
14255,bc604b62-adbc-4c93-a2ae-602160714d1c,bb987a93-cd4f-4b6b-8691-0997ff8a8ce8,dislike,10/10/2020 1:36,photo,cooking,negative,10
14256,bc604b62-adbc-4c93-a2ae-602160714d1c,a92660de-2154-4694-a86e-88cb81c8ea95,indifferent,12/31/2020 1:40,photo,cooking,neutral,20
14257,bc604b62-adbc-4c93-a2ae-602160714d1c,7a85fbc6-253f-4552-9f4a-c1a332e14fa5,hate,2/20/2021 6:03,photo,cooking,negative,5
14258,bc604b62-adbc-4c93-a2ae-602160714d1c,0f1f6aef-b094-4b4d-b6b6-412ebc42c12b,dislike,7/15/2020 6:59,photo,cooking,negative,10
14259,bc604b62-adbc-4c93-a2ae-602160714d1c,98511140-45c4-4faa-9962-fea5ad618ea3,worried,10/29/2020 17:17,photo,cooking,negative,12
14260,bc604b62-adbc-4c93-a2ae-602160714d1c,,heart,2/17/2021 15:00,photo,cooking,positive,60
14261,bc604b62-adbc-4c93-a2ae-602160714d1c,054b5d2a-7ee3-49c8-912a-1cf58389ae60,interested,3/24/2021 23:03,photo,cooking,positive,30
14262,bc604b62-adbc-4c93-a2ae-602160714d1c,9fb4ce88-fac1-406c-8544-1a899cee7aaf,disgust,4/4/2021 9:05,photo,cooking,negative,0
14263,bc604b62-adbc-4c93-a2ae-602160714d1c,ddd079a8-00dd-4aab-9551-11961171db16,love,7/26/2020 10:40,photo,cooking,positive,65
14264,bc604b62-adbc-4c93-a2ae-602160714d1c,109782f9-4141-4d5a-826f-9a4ea672f65b,super love,5/13/2021 9:40,photo,cooking,positive,75
14265,bc604b62-adbc-4c93-a2ae-602160714d1c,79acce4b-b991-4a68-b762-d496686a4f32,interested,6/28/2020 21:00,photo,cooking,positive,30
14266,bc604b62-adbc-4c93-a2ae-602160714d1c,da97952a-2eba-46c4-a19e-3df3c40a1524,super love,6/13/2021 1:20,photo,cooking,positive,75
14267,bc604b62-adbc-4c93-a2ae-602160714d1c,9ce133df-bd87-4559-96d7-a402add824ca,like,9/26/2020 13:52,photo,cooking,positive,50
14268,bc604b62-adbc-4c93-a2ae-602160714d1c,3455a646-398f-4b16-b19a-1371cdb2e048,disgust,10/1/2020 22:05,photo,cooking,negative,0
14269,bc604b62-adbc-4c93-a2ae-602160714d1c,ce7c338c-cad4-408f-895b-510ca73a388b,intrigued,11/12/2020 8:21,photo,cooking,positive,45
14270,bc604b62-adbc-4c93-a2ae-602160714d1c,,worried,11/28/2020 13:57,photo,cooking,negative,12
14271,bc604b62-adbc-4c93-a2ae-602160714d1c,0c5b0547-820a-4beb-832e-3162f74ccfa7,scared,3/13/2021 9:21,photo,cooking,negative,15
14272,bc604b62-adbc-4c93-a2ae-602160714d1c,1e6db00c-22dd-4ae9-80e3-95f7a88b18b8,peeking,9/22/2020 11:41,photo,cooking,neutral,35
14273,bc604b62-adbc-4c93-a2ae-602160714d1c,3e65775b-36e4-495d-9c45-28127fb3da5f,interested,8/20/2020 21:14,photo,cooking,positive,30
14274,bc604b62-adbc-4c93-a2ae-602160714d1c,ec2729db-9794-466e-93ba-a19402e16bef,hate,5/15/2021 17:20,photo,cooking,negative,5
14276,e4487829-621f-4265-8665-42a4c0610745,eff1e86a-8ede-4a41-818b-9442e3181ee3,scared,6/10/2021 21:41,audio,food,negative,15
14277,e4487829-621f-4265-8665-42a4c0610745,dd118345-3ba6-4800-9686-d5479fee403d,peeking,4/24/2021 3:35,audio,food,neutral,35
14280,3ea56656-03ef-4199-b253-b5241ee21eb7,d81dc9d9-a614-40f1-9dd4-7a4a05bac243,disgust,1/19/2021 13:38,audio,veganism,negative,0
14281,3ea56656-03ef-4199-b253-b5241ee21eb7,48e834aa-fd4a-4206-93e8-ac8fdac613bc,dislike,6/14/2021 14:25,audio,veganism,negative,10
14282,3ea56656-03ef-4199-b253-b5241ee21eb7,ffdb3615-516c-422f-aa24-a137e3027d3a,super love,3/19/2021 12:51,audio,veganism,positive,75
14283,3ea56656-03ef-4199-b253-b5241ee21eb7,8298747d-33c8-441c-9c5a-a6cf648c95d8,adore,11/1/2020 20:26,audio,veganism,positive,72
14284,3ea56656-03ef-4199-b253-b5241ee21eb7,b3e73328-3638-4913-b7ae-3a6a64c1cd62,hate,8/12/2020 10:02,audio,veganism,negative,5
14285,3ea56656-03ef-4199-b253-b5241ee21eb7,85503a94-e733-486e-989e-12ff9b59f2d3,want,7/2/2020 7:40,audio,veganism,positive,70
14286,3ea56656-03ef-4199-b253-b5241ee21eb7,69fcad9e-45a9-4189-b7e1-96b26c57c542,like,4/14/2021 15:21,audio,veganism,positive,50
14288,55d5d3f9-566c-4fcc-b24e-02ca826cce58,f25dc445-de4a-47ee-92a4-0ff29c56656d,dislike,4/13/2021 19:40,photo,science,negative,10
14289,55d5d3f9-566c-4fcc-b24e-02ca826cce58,5b62e10e-3c19-4d28-a57c-e9bdc3d6758d,love,7/22/2020 12:49,photo,science,positive,65
14290,55d5d3f9-566c-4fcc-b24e-02ca826cce58,007a1366-a46f-40f1-9ba5-01245aeaf20f,heart,7/19/2020 2:25,photo,science,positive,60
14291,55d5d3f9-566c-4fcc-b24e-02ca826cce58,23483ddd-e43e-4c5f-a1b7-5392410aa8d1,disgust,10/7/2020 6:19,photo,science,negative,0
14292,55d5d3f9-566c-4fcc-b24e-02ca826cce58,66663a0d-856f-487f-a2a2-258af21ab3e5,indifferent,11/29/2020 20:26,photo,science,neutral,20
14293,55d5d3f9-566c-4fcc-b24e-02ca826cce58,8d3cd87d-8a31-4935-9a4f-b319bfe05f31,like,6/9/2021 14:35,photo,science,positive,50
14294,55d5d3f9-566c-4fcc-b24e-02ca826cce58,e69d9ade-20e5-4e31-bc70-5a46556c530f,indifferent,11/21/2020 0:23,photo,science,neutral,20
14295,55d5d3f9-566c-4fcc-b24e-02ca826cce58,05d7e77f-a18a-4358-a23a-46c560b3682e,hate,4/23/2021 18:04,photo,science,negative,5
14296,55d5d3f9-566c-4fcc-b24e-02ca826cce58,2f112802-2501-45b5-a9d9-470cda6ef23e,want,11/23/2020 2:49,photo,science,positive,70
14297,55d5d3f9-566c-4fcc-b24e-02ca826cce58,,love,10/21/2020 6:19,photo,science,positive,65
14298,55d5d3f9-566c-4fcc-b24e-02ca826cce58,a5c65404-5894-4b87-82f2-d787cbee86b4,peeking,6/24/2020 0:27,photo,science,neutral,35
14299,55d5d3f9-566c-4fcc-b24e-02ca826cce58,b473e898-b7b0-4a57-959d-484bf4cc4483,scared,5/3/2021 7:48,photo,science,negative,15
14300,55d5d3f9-566c-4fcc-b24e-02ca826cce58,23cc47ff-e5cd-4915-828d-258aefce5a14,cherish,2/1/2021 16:53,photo,science,positive,70
14301,55d5d3f9-566c-4fcc-b24e-02ca826cce58,2a41e628-4cc5-4765-af2e-8b3dec750c0b,scared,6/13/2021 2:27,photo,science,negative,15
14302,55d5d3f9-566c-4fcc-b24e-02ca826cce58,7d8464e7-44df-46bd-b338-d599eb730ea2,interested,4/10/2021 21:53,photo,science,positive,30
14303,55d5d3f9-566c-4fcc-b24e-02ca826cce58,98511140-45c4-4faa-9962-fea5ad618ea3,love,11/30/2020 12:51,photo,science,positive,65
14304,55d5d3f9-566c-4fcc-b24e-02ca826cce58,75ef996f-dee4-47d9-87e2-9b58ebd76ff0,indifferent,11/15/2020 8:39,photo,science,neutral,20
14305,55d5d3f9-566c-4fcc-b24e-02ca826cce58,d51a3403-8bab-4d88-af4f-a429c6d8c168,like,2/19/2021 12:36,photo,science,positive,50
14306,55d5d3f9-566c-4fcc-b24e-02ca826cce58,56b8948a-68bd-425f-b842-eabe6bcfacca,like,10/30/2020 0:08,photo,science,positive,50
14307,55d5d3f9-566c-4fcc-b24e-02ca826cce58,,super love,10/30/2020 1:04,photo,science,positive,75
14308,55d5d3f9-566c-4fcc-b24e-02ca826cce58,6978b891-dea2-4217-8bc8-47d5aa25e743,scared,9/14/2020 12:47,photo,science,negative,15
14309,55d5d3f9-566c-4fcc-b24e-02ca826cce58,4027aa31-4bda-4e1d-92f7-49de962e8da9,peeking,1/5/2021 15:57,photo,science,neutral,35
14310,55d5d3f9-566c-4fcc-b24e-02ca826cce58,c834ba1d-8a10-4984-aaf2-7c2eab207076,heart,2/9/2021 18:05,photo,science,positive,60
14311,55d5d3f9-566c-4fcc-b24e-02ca826cce58,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,like,1/31/2021 17:36,photo,science,positive,50
14312,55d5d3f9-566c-4fcc-b24e-02ca826cce58,a4a3247c-5e68-49d0-a768-a8d7db1c8ef4,want,2/12/2021 14:23,photo,science,positive,70
14313,55d5d3f9-566c-4fcc-b24e-02ca826cce58,ce7c338c-cad4-408f-895b-510ca73a388b,indifferent,2/27/2021 11:34,photo,science,neutral,20
14314,55d5d3f9-566c-4fcc-b24e-02ca826cce58,80e03bc0-fc8f-475b-a4dd-870844b7a313,indifferent,10/13/2020 5:47,photo,science,neutral,20
14315,55d5d3f9-566c-4fcc-b24e-02ca826cce58,e206e31b-5f85-4964-b6ea-d7ee5324def1,worried,9/21/2020 19:02,photo,science,negative,12
14316,55d5d3f9-566c-4fcc-b24e-02ca826cce58,92b87fa5-f271-43e0-af66-84fac21052e6,adore,5/2/2021 2:32,photo,science,positive,72
14317,55d5d3f9-566c-4fcc-b24e-02ca826cce58,,hate,9/17/2020 19:32,photo,science,negative,5
14318,55d5d3f9-566c-4fcc-b24e-02ca826cce58,596342af-6379-4551-8379-f4b805f9d576,cherish,6/21/2020 15:06,photo,science,positive,70
14319,55d5d3f9-566c-4fcc-b24e-02ca826cce58,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,adore,11/26/2020 9:12,photo,science,positive,72
14321,27026304-2cb5-4d64-9959-9ff0328aaa03,1ebc46fa-edd3-4dec-bb45-c124daf83512,dislike,3/1/2021 5:56,GIF,dogs,negative,10
14322,27026304-2cb5-4d64-9959-9ff0328aaa03,e69d9ade-20e5-4e31-bc70-5a46556c530f,dislike,9/27/2020 16:34,GIF,dogs,negative,10
14323,27026304-2cb5-4d64-9959-9ff0328aaa03,64b82ed5-80dc-4fbb-9dfc-d7e037684f0e,heart,10/30/2020 16:52,GIF,dogs,positive,60
14324,27026304-2cb5-4d64-9959-9ff0328aaa03,eff1e86a-8ede-4a41-818b-9442e3181ee3,love,11/9/2020 19:15,GIF,dogs,positive,65
14325,27026304-2cb5-4d64-9959-9ff0328aaa03,f182f7d5-e202-4e89-832e-02205dd2ff02,hate,7/21/2020 21:38,GIF,dogs,negative,5
14326,27026304-2cb5-4d64-9959-9ff0328aaa03,afab7336-04d3-45fe-8917-0327c56e7435,hate,10/19/2020 21:50,GIF,dogs,negative,5
14327,27026304-2cb5-4d64-9959-9ff0328aaa03,7240bf9b-7424-4c04-aab1-1d7aa39964d9,disgust,3/25/2021 9:59,GIF,dogs,negative,0
14328,27026304-2cb5-4d64-9959-9ff0328aaa03,56b8948a-68bd-425f-b842-eabe6bcfacca,interested,12/19/2020 0:43,GIF,dogs,positive,30
14329,27026304-2cb5-4d64-9959-9ff0328aaa03,cb97b0ea-fc93-4597-b391-846710c6fedc,scared,4/14/2021 14:47,GIF,dogs,negative,15
14330,27026304-2cb5-4d64-9959-9ff0328aaa03,,peeking,8/8/2020 13:17,GIF,dogs,neutral,35
14331,27026304-2cb5-4d64-9959-9ff0328aaa03,cfe50481-7c50-48fa-97fa-89b6f137e1bd,super love,1/8/2021 2:15,GIF,dogs,positive,75
14332,27026304-2cb5-4d64-9959-9ff0328aaa03,acd90ee9-84cd-465e-88e3-f128dd0cc1da,heart,9/3/2020 6:45,GIF,dogs,positive,60
14333,27026304-2cb5-4d64-9959-9ff0328aaa03,9d0a0b94-b081-40d7-bf56-6f8f4750dbaf,intrigued,8/17/2020 15:57,GIF,dogs,positive,45
14334,27026304-2cb5-4d64-9959-9ff0328aaa03,dd118345-3ba6-4800-9686-d5479fee403d,intrigued,2/15/2021 9:21,GIF,dogs,positive,45
14335,27026304-2cb5-4d64-9959-9ff0328aaa03,4baf648a-0ad5-412d-8250-5a0ff9289fbf,disgust,9/23/2020 14:52,GIF,dogs,negative,0
14336,27026304-2cb5-4d64-9959-9ff0328aaa03,7d624010-a0e7-455b-a606-48c5c467dd80,heart,1/12/2021 5:05,GIF,dogs,positive,60
14338,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,9ed68c70-13fd-4346-808f-2665943c46d6,scared,3/6/2021 4:51,audio,public speaking,negative,15
14339,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,f0ef81ec-85b1-4475-ae60-aa7d373088aa,want,7/22/2020 4:40,audio,public speaking,positive,70
14340,d3cc1365-2267-4b4a-8a06-40065d7ae0c9,2dd186bb-7a28-4e80-99c7-f1936afc7b49,dislike,3/20/2021 16:28,audio,public speaking,negative,10
14342,4b1c315b-84a8-400a-bb49-9fec7dc767d5,87026ce7-fd0b-4b57-9126-d4bae2c1ee0e,like,11/14/2020 5:39,audio,fitness,positive,50
14343,4b1c315b-84a8-400a-bb49-9fec7dc767d5,392bf6a1-dd73-48a5-9fd9-431749f2a8ef,scared,4/13/2021 1:51,audio,fitness,negative,15
14344,4b1c315b-84a8-400a-bb49-9fec7dc767d5,83f8edc6-90b1-4f96-a80b-d6aa74103610,interested,4/11/2021 20:53,audio,fitness,positive,30
14345,4b1c315b-84a8-400a-bb49-9fec7dc767d5,e3417115-6e56-4f55-a4ae-70353582a8c4,heart,8/8/2020 9:50,audio,fitness,positive,60
14346,4b1c315b-84a8-400a-bb49-9fec7dc767d5,da97952a-2eba-46c4-a19e-3df3c40a1524,scared,8/8/2020 7:43,audio,fitness,negative,15
14347,4b1c315b-84a8-400a-bb49-9fec7dc767d5,ddd079a8-00dd-4aab-9551-11961171db16,intrigued,8/23/2020 10:00,audio,fitness,positive,45
14348,4b1c315b-84a8-400a-bb49-9fec7dc767d5,9b6d35f9-5e15-4cd0-a8d7-b1f3340e02c4,interested,7/18/2020 13:50,audio,fitness,positive,30
14349,4b1c315b-84a8-400a-bb49-9fec7dc767d5,23a48585-f2cf-4a20-8d30-f49361d5625c,indifferent,9/8/2020 0:41,audio,fitness,neutral,20
14350,4b1c315b-84a8-400a-bb49-9fec7dc767d5,8c9c5ee7-9c8c-4842-bbd1-1d1e51da8164,super love,12/19/2020 7:39,audio,fitness,positive,75
14351,4b1c315b-84a8-400a-bb49-9fec7dc767d5,,peeking,10/28/2020 20:48,audio,fitness,neutral,35
14352,4b1c315b-84a8-400a-bb49-9fec7dc767d5,c1c53b8c-b6a8-4343-a369-4a0595a97807,interested,3/17/2021 3:30,audio,fitness,positive,30
14353,4b1c315b-84a8-400a-bb49-9fec7dc767d5,1f81cb56-5258-4f9e-ab2c-4dfb581b44cb,love,9/16/2020 15:58,audio,fitness,positive,65
14354,4b1c315b-84a8-400a-bb49-9fec7dc767d5,374634b7-aead-4f2f-9303-c15f456c4094,adore,8/2/2020 12:26,audio,fitness,positive,72
14355,4b1c315b-84a8-400a-bb49-9fec7dc767d5,94bf7864-a52e-405e-a729-9702bf79c234,heart,12/17/2020 20:25,audio,fitness,positive,60
14356,4b1c315b-84a8-400a-bb49-9fec7dc767d5,fc709c94-7491-4753-ad53-dfee49823a2f,disgust,12/15/2020 17:43,audio,fitness,negative,0
14357,4b1c315b-84a8-400a-bb49-9fec7dc767d5,4bcb2c2e-36ed-4d5d-90a1-440993e9f6d2,dislike,5/28/2021 6:53,audio,fitness,negative,10
14358,4b1c315b-84a8-400a-bb49-9fec7dc767d5,80fc5e28-17ac-4e79-b9df-0d500abbe8b5,love,7/2/2020 7:27,audio,fitness,positive,65
14359,4b1c315b-84a8-400a-bb49-9fec7dc767d5,108fc1be-9c15-440a-9cab-634c3f414dcc,heart,5/27/2021 0:00,audio,fitness,positive,60
14360,4b1c315b-84a8-400a-bb49-9fec7dc767d5,9be473d9-cfdf-4954-bae2-09b0555a8ebb,dislike,5/21/2021 0:01,audio,fitness,negative,10
14361,4b1c315b-84a8-400a-bb49-9fec7dc767d5,,intrigued,7/9/2020 11:28,audio,fitness,positive,45
14362,4b1c315b-84a8-400a-bb49-9fec7dc767d5,3205ad12-726a-4b65-a15a-1a899a9d310b,dislike,2/7/2021 8:59,audio,fitness,negative,10
14363,4b1c315b-84a8-400a-bb49-9fec7dc767d5,7bf3ce80-784e-42a0-b06a-dbbd1e31a9b7,disgust,1/31/2021 12:58,audio,fitness,negative,0
14364,4b1c315b-84a8-400a-bb49-9fec7dc767d5,33a8d02a-e255-4ffe-9d90-2df8c2914077,intrigued,2/9/2021 10:34,audio,fitness,positive,45
14365,4b1c315b-84a8-400a-bb49-9fec7dc767d5,4edc3d1a-a7d9-4db6-89c3-f784d9954172,disgust,2/5/2021 4:30,audio,fitness,negative,0
14366,4b1c315b-84a8-400a-bb49-9fec7dc767d5,e32722f4-69b1-4aff-b13b-8928ea08fd6a,intrigued,10/29/2020 8:39,audio,fitness,positive,45
14367,4b1c315b-84a8-400a-bb49-9fec7dc767d5,3a80467c-0f1f-49ca-b904-1938ea2177a9,dislike,2/1/2021 15:45,audio,fitness,negative,10
14368,4b1c315b-84a8-400a-bb49-9fec7dc767d5,da97952a-2eba-46c4-a19e-3df3c40a1524,peeking,1/20/2021 21:27,audio,fitness,neutral,35
14369,4b1c315b-84a8-400a-bb49-9fec7dc767d5,f4ed8f9c-5eac-4d77-a206-c60afda2921a,scared,10/19/2020 23:30,audio,fitness,negative,15
